,person_id,id,role,title,release_year,age_certification,runtime,genres,production_countries,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
1075,619997,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1076,3201,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1077,3204,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1078,3203,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1079,3202,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1080,3205,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1081,33663,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1082,3207,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1083,3208,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1084,3206,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1085,3209,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1086,3210,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1087,415948,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1088,3212,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1089,3211,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1090,3213,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1091,3214,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1092,215052,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1093,3215,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1094,3216,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1095,3217,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1096,1789250,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1097,3219,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1098,3218,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1099,91204,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1100,3220,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1101,3221,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1102,603830,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1103,3222,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1104,3223,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1105,3225,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1106,3226,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1107,598576,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1108,318720,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1109,3227,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1110,77152,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1111,3231,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1112,3230,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1113,3232,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1114,3233,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1115,3234,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1116,3235,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1117,3236,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1118,3237,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1119,2252,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1120,680118,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1121,1225220,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1122,115881,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1123,874527,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1124,169427,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1125,45768,tm122434,ACTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1126,3238,tm122434,DIRECTOR,Forrest Gump,1994,PG-13,142,"[''drama'', ''romance'', ''comedy'']",['US'],tt0109830,good_score,350000+,57.114,8.5
1127,2317,tm106462,ACTOR,Happy Gilmore,1996,PG-13,92,"[''comedy'', ''sport'']",['US'],tt0116483,bad_score,200000-249999,16.583,6.6
1128,12488,tm106462,ACTOR,Happy Gilmore,1996,PG-13,92,"[''comedy'', ''sport'']",['US'],tt0116483,bad_score,200000-249999,16.583,6.6
1129,12723,tm106462,ACTOR,Happy Gilmore,1996,PG-13,92,"[''comedy'', ''sport'']",['US'],tt0116483,bad_score,200000-249999,16.583,6.6
1130,12725,tm106462,ACTOR,Happy Gilmore,1996,PG-13,92,"[''comedy'', ''sport'']",['US'],tt0116483,bad_score,200000-249999,16.583,6.6
1131,2345,tm106462,ACTOR,Happy Gilmore,1996,PG-13,92,"[''comedy'', ''sport'']",['US'],tt0116483,bad_score,200000-249999,16.583,6.6
1132,2330,tm106462,ACTOR,Happy Gilmore,1996,PG-13,92,"[''comedy'', ''sport'']",['US'],tt0116483,bad_score,200000-249999,16.583,6.6
1133,12724,tm106462,ACTOR,Happy Gilmore,1996,PG-13,92,"[''comedy'', ''sport'']",['US'],tt0116483,bad_score,200000-249999,16.583,6.6
1134,12726,tm106462,ACTOR,Happy Gilmore,1996,PG-13,92,"[''comedy'', ''sport'']",['US'],tt0116483,bad_score,200000-249999,16.583,6.6
1135,8969,tm106462,ACTOR,Happy Gilmore,1996,PG-13,92,"[''comedy'', ''sport'']",['US'],tt0116483,bad_score,200000-249999,16.583,6.6
1136,8320,tm106462,ACTOR,Happy Gilmore,1996,PG-13,92,"[''comedy'', ''sport'']",['US'],tt0116483,bad_score,200000-249999,16.583,6.6
1137,12727,tm106462,ACTOR,Happy Gilmore,1996,PG-13,92,"[''comedy'', ''sport'']",['US'],tt0116483,bad_score,200000-249999,16.583,6.6
1138,8964,tm106462,ACTOR,Happy Gilmore,1996,PG-13,92,"[''comedy'', ''sport'']",['US'],tt0116483,bad_score,200000-249999,16.583,6.6
1139,12728,tm106462,ACTOR,Happy Gilmore,1996,PG-13,92,"[''comedy'', ''sport'']",['US'],tt0116483,bad_score,200000-249999,16.583,6.6
1140,12729,tm106462,ACTOR,Happy Gilmore,1996,PG-13,92,"[''comedy'', ''sport'']",['US'],tt0116483,bad_score,200000-249999,16.583,6.6
1141,12730,tm106462,ACTOR,Happy Gilmore,1996,PG-13,92,"[''comedy'', ''sport'']",['US'],tt0116483,bad_score,200000-249999,16.583,6.6
1142,7750,tm106462,ACTOR,Happy Gilmore,1996,PG-13,92,"[''comedy'', ''sport'']",['US'],tt0116483,bad_score,200000-249999,16.583,6.6
1143,306712,tm106462,ACTOR,Happy Gilmore,1996,PG-13,92,"[''comedy'', ''sport'']",['US'],tt0116483,bad_score,200000-249999,16.583,6.6
1144,25817,tm106462,ACTOR,Happy Gilmore,1996,PG-13,92,"[''comedy'', ''sport'']",['US'],tt0116483,bad_score,200000-249999,16.583,6.6
1145,23595,tm106462,ACTOR,Happy Gilmore,1996,PG-13,92,"[''comedy'', ''sport'']",['US'],tt0116483,bad_score,200000-249999,16.583,6.6
1146,16257,tm106462,ACTOR,Happy Gilmore,1996,PG-13,92,"[''comedy'', ''sport'']",['US'],tt0116483,bad_score,200000-249999,16.583,6.6
1147,408473,tm106462,ACTOR,Happy Gilmore,1996,PG-13,92,"[''comedy'', ''sport'']",['US'],tt0116483,bad_score,200000-249999,16.583,6.6
1148,8709,tm106462,ACTOR,Happy Gilmore,1996,PG-13,92,"[''comedy'', ''sport'']",['US'],tt0116483,bad_score,200000-249999,16.583,6.6
1149,2028053,tm106462,ACTOR,Happy Gilmore,1996,PG-13,92,"[''comedy'', ''sport'']",['US'],tt0116483,bad_score,200000-249999,16.583,6.6
1150,8969,tm106462,DIRECTOR,Happy Gilmore,1996,PG-13,92,"[''comedy'', ''sport'']",['US'],tt0116483,bad_score,200000-249999,16.583,6.6
1151,2718,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1152,14089,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1153,16118,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1154,1698,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1155,2607,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1156,11972,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1157,2671,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1158,3085,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1159,28143,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1160,14926,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1161,2640,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1162,4494,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1163,598535,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1164,2902,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1165,17660,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1166,82272,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1167,38359,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1168,62471,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1169,87922,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1170,59256,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1171,131358,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1172,81184,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1173,131357,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1174,131359,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1175,911545,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1176,66137,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1177,131360,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1178,131361,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1179,780575,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1180,845827,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1181,598721,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1182,288,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1183,604694,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1184,455708,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1185,780579,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1186,301414,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1187,395288,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1188,397625,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1189,82367,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1190,50469,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1191,51772,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1192,780576,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1193,810222,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1194,10278,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1195,63968,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1196,8029,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1197,409209,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1198,15464,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1199,47399,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1200,491279,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1201,32698,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1202,26558,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1203,70378,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1204,600792,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1205,40947,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1206,663864,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1207,783057,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1208,76601,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1209,93047,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1210,9873,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1211,4712,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1212,447030,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1213,7262,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1214,687376,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1215,102752,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1216,396396,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1217,7248,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1218,18517,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1219,7063,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1220,24225,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1221,81371,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1222,182119,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1223,174654,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1224,71135,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1225,17029,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1226,67741,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1227,780578,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1228,605387,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1229,82753,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1230,58989,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1231,3582,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1232,40299,tm57554,ACTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1233,2779,tm57554,DIRECTOR,Saving Private Ryan,1998,R,169,"[''drama'', ''war'']",['US'],tt0120815,good_score,350000+,54.874,8.2
1234,9303,tm192405,ACTOR,Gattaca,1997,PG-13,106,"[''thriller'', ''drama'', ''scifi'']",['US'],tt0119177,bad_score,250000-299999,18.355,7.6
1235,5389,tm192405,ACTOR,Gattaca,1997,PG-13,106,"[''thriller'', ''drama'', ''scifi'']",['US'],tt0119177,bad_score,250000-299999,18.355,7.6
1236,4517,tm192405,ACTOR,Gattaca,1997,PG-13,106,"[''thriller'', ''drama'', ''scifi'']",['US'],tt0119177,bad_score,250000-299999,18.355,7.6
1237,9304,tm192405,ACTOR,Gattaca,1997,PG-13,106,"[''thriller'', ''drama'', ''scifi'']",['US'],tt0119177,bad_score,250000-299999,18.355,7.6
1238,9306,tm192405,ACTOR,Gattaca,1997,PG-13,106,"[''thriller'', ''drama'', ''scifi'']",['US'],tt0119177,bad_score,250000-299999,18.355,7.6
1239,9305,tm192405,ACTOR,Gattaca,1997,PG-13,106,"[''thriller'', ''drama'', ''scifi'']",['US'],tt0119177,bad_score,250000-299999,18.355,7.6
1240,8689,tm192405,ACTOR,Gattaca,1997,PG-13,106,"[''thriller'', ''drama'', ''scifi'']",['US'],tt0119177,bad_score,250000-299999,18.355,7.6
1241,1050,tm192405,ACTOR,Gattaca,1997,PG-13,106,"[''thriller'', ''drama'', ''scifi'']",['US'],tt0119177,bad_score,250000-299999,18.355,7.6
1242,12527,tm192405,ACTOR,Gattaca,1997,PG-13,106,"[''thriller'', ''drama'', ''scifi'']",['US'],tt0119177,bad_score,250000-299999,18.355,7.6
1243,5873,tm192405,ACTOR,Gattaca,1997,PG-13,106,"[''thriller'', ''drama'', ''scifi'']",['US'],tt0119177,bad_score,250000-299999,18.355,7.6
1244,9308,tm192405,ACTOR,Gattaca,1997,PG-13,106,"[''thriller'', ''drama'', ''scifi'']",['US'],tt0119177,bad_score,250000-299999,18.355,7.6
1245,9307,tm192405,ACTOR,Gattaca,1997,PG-13,106,"[''thriller'', ''drama'', ''scifi'']",['US'],tt0119177,bad_score,250000-299999,18.355,7.6
1246,9309,tm192405,ACTOR,Gattaca,1997,PG-13,106,"[''thriller'', ''drama'', ''scifi'']",['US'],tt0119177,bad_score,250000-299999,18.355,7.6
1247,3293,tm192405,ACTOR,Gattaca,1997,PG-13,106,"[''thriller'', ''drama'', ''scifi'']",['US'],tt0119177,bad_score,250000-299999,18.355,7.6
1248,11691,tm192405,ACTOR,Gattaca,1997,PG-13,106,"[''thriller'', ''drama'', ''scifi'']",['US'],tt0119177,bad_score,250000-299999,18.355,7.6
1249,40557,tm192405,ACTOR,Gattaca,1997,PG-13,106,"[''thriller'', ''drama'', ''scifi'']",['US'],tt0119177,bad_score,250000-299999,18.355,7.6
1250,22995,tm192405,ACTOR,Gattaca,1997,PG-13,106,"[''thriller'', ''drama'', ''scifi'']",['US'],tt0119177,bad_score,250000-299999,18.355,7.6
1251,971263,tm192405,ACTOR,Gattaca,1997,PG-13,106,"[''thriller'', ''drama'', ''scifi'']",['US'],tt0119177,bad_score,250000-299999,18.355,7.6
1252,74859,tm192405,ACTOR,Gattaca,1997,PG-13,106,"[''thriller'', ''drama'', ''scifi'']",['US'],tt0119177,bad_score,250000-299999,18.355,7.6
1253,971360,tm192405,ACTOR,Gattaca,1997,PG-13,106,"[''thriller'', ''drama'', ''scifi'']",['US'],tt0119177,bad_score,250000-299999,18.355,7.6
